Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
rpm,kW,
1500.004028,4.864377975,6000
1000.002014,3.263396025,6000
15000,47.67176819,6000
14500,49.38740921,6000
14000,51.16732025,6000
13499.99023,52.23030853,6000
12999.99023,52.55006027,6000
12499.99023,52.62210083,6000
12000.00977,52.03839111,6000
11500,52.08562088,6000
11000,52.28047943,6000
10500,54.59793091,6000
10000.00977,53.34469986,6000
9499.999023,52.65748978,6000
8999.99707,50.38074112,6000
8499.991211,47.49681854,6000
8000.008789,44.22439957,6000
7499.994141,39.36323929,6000
7000.005859,33.45972061,6000
6500,29.64895058,6000
6000.001953,25.40509987,6000
5500.00293,22.38772964,6000
4999.998047,21.34023094,6000
4500.001953,23.17240906,6000
3999.996094,21.05456924,6000
3500.001953,16.45400047,6000
2999.998047,11.87434006,6000
2499.999023,10.89404011,6000
2000,6.393105984,6000
1500,5.528481007,6000
1000.000977,3.295273066,6000
15000.00977,47.860569,6000
14499.99023,48.97518921,6000
14000,50.53680038,6000
13500,51.06858063,6000
13000.00977,51.31375885,6000
12500.00977,51.9300499,6000
12000,52.19841003,6000
11499.99023,52.02130127,6000
11000.00977,52.20698929,6000
10500,54.87306976,6000
10000.00977,53.96295166,6000
9499.999023,52.71463013,6000
8999.996094,50.87313843,6000
8500.005859,47.96823883,6000
7999.998047,43.46831894,6000
7500.008789,40.52552032,6000
7000.003906,38.25019836,6000
6500.000977,33.69546127,6000
6000.003906,24.08754921,6000
5500.005859,19.30644989,6000
4999.996094,23.04249001,6000
4500,19.82826042,6000
4000.001953,16.13064003,6000
3499.998047,18.73329926,6000
3000.003906,14.20903969,6000
2499.999023,8.611157417,6000
2000.004028,5.483119011,6000
1499.998047,4.770764828,6000
1000.002991,3.313391924,6000
15000.00977,46.33948135,6000
14499.99023,48.0243988,6000
14000,49.28742981,6000
13500,49.40333939,6000
13000.00977,48.48472977,6000
12500,47.5226593,6000
12000,47.27376938,6000
11500,48.79581833,6000
10999.99023,50.12590027,6000
10500,53.79743958,6000
9999.991211,51.86045074,6000
9500.005859,53.56171036,6000
9000,51.65005112,6000
8499.994141,48.63005829,6000
7999.99707,42.77135086,6000
7499.99707,39.06750107,6000
7000.005859,38.00429916,6000
6499.995117,35.76638031,6000
5999.99707,28.80641937,6000
5500.00293,21.93349075,6000
5000.001953,19.76989937,6000
4499.995117,21.80670929,6000
4000.00293,19.76472092,6000
3500.00708,16.04022026,6000
3000,13.50323963,6000
2499.999023,8.179974556,6000
1999.998047,5.703773975,6000
1499.999023,4.711803913,6000
999.9968262,3.187318087,6000
15000.01953,46.72409821,6000
14500,47.99734879,6000
14000,49.23159027,6000
13500,49.9718399,6000
12999.99023,50.95029831,6000
12500,51.99024963,6000
12000,52.96229172,6000
11499.99023,53.28062057,6000
11000,52.967659,6000
10500,55.24272919,6000
10000,54.11745071,6000
9500.000977,54.1267395,6000
9000,51.83153915,6000
8500.001953,46.35906982,6000
8000.012207,38.48176956,6000
7500,33.91207886,6000
6999.99707,31.91258049,6000
6499.991211,32.21448135,6000
6000.003906,31.9635601,6000
5500.00293,29.69487953,6000
4999.999023,23.61831093,6000
4499.999023,19.9615593,6000
4000.001953,15.14173985,6000
3499.99707,18.1104908,6000
3000.000977,13.70283985,6000
2499.998047,7.235198021,6000
2000.003052,6.834171772,6000
1499.998047,4.677467823,6000
1000.000977,3.437741995,6000
15000,47.67176819,6000
14500.00977,48.158741,6000
14000.00977,49.88526154,6000
13500,50.79541016,6000
13000.00977,51.20663071,6000
12500,52.73109055,6000
12000.00977,53.41286087,6000
11500.00977,53.31789017,6000
11000,52.78961945,6000
10500.00977,54.63729858,6000
9999.995117,54.64542007,6000
9499.996094,53.45988083,6000
9000.009766,51.32228851,6000
8500.007813,44.22154999,6000
7999.99707,36.53969955,6000
7500.009766,32.65132904,6000
6999.993164,30.47258949,6000
6499.995117,28.51178932,6000
5999.998047,26.03536034,6000
5499.998047,27.7863903,6000
5000.001953,26.42094994,6000
4500,22.62398911,6000
3999.99707,19.85758018,6000
3499.998047,16.14825058,6000
3000,11.91415024,6000
2499.999023,9.170763016,6000
2000.000977,6.410734177,6000
1500.001953,5.088912964,6000
999.9995117,3.523510933,6000
15000,42.19710159,6000
14500,44.67187119,6000
14000,47.03329086,6000
13500,48.29936981,6000
13000,48.85200119,6000
12500.00977,50.00506973,6000
12000.00977,51.03282928,6000
11500,52.62511063,6000
10999.98047,53.54727936,6000
10500.00977,56.05622101,6000
10000,55.48981857,6000
9499.992188,54.47644043,6000
9000.004883,51.98096085,6000
8500.012695,47.85266113,6000
7999.992188,43.25381088,6000
7499.993164,38.02915955,6000
7000,33.68297958,6000
6499.983887,30.28409958,6000
5999.996094,23.23228073,6000
5500.003906,24.84009933,6000
5000.003906,24.57884026,6000
4500.000977,22.05677986,6000
4000.001953,18.71120071,6000
3500.000977,17.33263016,6000
2999.998047,11.8052597,6000
2500,7.633861065,6000
1999.996948,6.450545788,6000
1499.998047,5.236400127,6000
999.9946289,3.495693922,6000
15000,45.91371918,6000
14500.00977,47.90134048,6000
14000,49.71743011,6000
13499.99023,50.5669899,6000
13000,50.6532402,6000
12500,51.44163895,6000
11999.99023,52.6583786,6000
11500,53.97229004,6000
11000,54.07012939,6000
10500,56.33472061,6000
9999.985352,54.45666885,6000
9500.00293,53.19152832,6000
8999.995117,49.91204071,6000
8499.990234,43.84848022,6000
7999.996094,40.51535034,6000
7500.000977,39.39331818,6000
7000.00293,36.78123093,6000
6500,33.85852051,6000
6000,29.35909081,6000
5499.998047,21.12232971,6000
5000.001953,21.73060989,6000
4499.998047,22.6740303,6000
3999.99707,20.8206501,6000
3499.995117,15.59004021,6000
3000.001953,10.40820026,6000
2500.008057,8.215479851,6000
2000,6.61620903,6000
1499.998047,5.472362041,6000
1000.005005,3.50433898,6000
14999.99023,45.60369873,6000
14500,48.14582825,6000
14000,50.84746933,6000
13500.00977,52.12303162,6000
13000.00977,53.42477036,6000
12499.99023,54.0276413,6000
12000,54.44097137,6000
11499.99023,54.61743164,6000
10999.99023,54.51858139,6000
10500,55.56951141,6000
10000,53.02307892,6000
9499.998047,51.50891876,6000
8999.998047,48.77407074,6000
8499.999023,42.2638092,6000
8000.00293,36.58988953,6000
7499.98877,33.61997986,6000
7000.000977,33.57992172,6000
6499.998047,35.13928986,6000
5999.996094,32.50149918,6000
5500.003906,25.90538979,6000
4999.991211,21.0698204,6000
4499.999023,20.97934914,6000
4000,20.24239922,6000
3499.99292,14.91376972,6000
3000.001953,11.48806,6000
2500.001953,8.821874619,6000
2000.003052,6.047793865,6000
1499.994995,5.453845978,6000
1000.007019,3.614389896,6000
15000,43.40764999,6000
14500,46.35335922,6000
13999.98047,49.06501007,6000
13500.00977,50.80796051,6000
13000.00977,52.36526871,6000
12500,54.25646973,6000
12000.00977,54.92338943,6000
11500,54.93521118,6000
10999.99023,54.62007141,6000
10499.99023,56.18341064,6000
10000,54.04560089,6000
9499.999023,53.83340073,6000
8999.99707,51.22167969,6000
8500.009766,46.56444931,6000
8000.003906,38.64464951,6000
7500.005859,34.40301132,6000
6999.996094,30.51679993,6000
6500,29.94510078,6000
5999.992188,28.72917938,6000
5500.005859,27.3179493,6000
5000.001953,23.71159935,6000
4500,22.3187294,6000
4000.006104,20.32619095,6000
3499.996094,13.42055035,6000
3000,11.0610199,6000
2500.000977,8.44425106,6000
1999.996948,5.702620983,6000
1499.999023,5.41478014,6000
999.9987183,3.67137599,6000
15000,44.97052002,6000
14499.99023,47.54201889,6000
